age,gender,dominant_race,angry,disgust,fear,happy,sad,surprise,neutral
24,Man,white,0.10328735157774668,1.4626085056463983e-10,0.005679698784252215,0.3172201890459431,0.24609770020422933,0.011858537660080175,99.31585200836038
30,Woman,asian,5.383200146746645,33.54072472695856,47.30036242606416,1.402856772563265,9.672503749877437,0.03176936195999306,2.6685859735957367
22,Woman,white,0.33113814424723387,2.46147607185776e-05,58.065205812454224,0.006987273809500039,31.575894355773926,0.006458050484070554,10.01429334282875
38,Man,white,12.7033360423646,1.687730893391151e-10,1.8533547713208992e-05,85.39982947110113,7.878556872428002e-05,2.9765466889066044e-05,1.8967091305082517
29,Man,black,60.59534314843077,9.10466423232108e-07,0.35326683205466464,0.00035219827448751504,23.666675309340675,3.7557795225372255e-08,15.384365045092407
26,Man,white,7.904626606047849e-10,1.1219619334727845e-17,7.731843594191434e-11,99.73133206367493,4.9078935360213904e-08,0.00041025141399586573,0.26825880631804466
27,Man,white,0.5836919415742159,2.2044293057632558e-07,0.15308789443224669,2.012964151799679,2.584121562540531,0.003093686973443255,94.66304183006287
30,Man,white,0.9420769850657573,7.052002353848389e-05,93.75365935287829,0.0072842788334878585,0.32511436921294745,2.619547553035471,2.352248272433774
32,Man,white,0.0433394277933985,7.547947267205757e-08,26.580128073692322,0.005245224019745365,67.44475364685059,2.7591133289206482e-05,5.9265099465847015
23,Man,white,1.2703299792086414e-05,1.78019914984086e-08,0.0002487067979920982,99.94312524456532,0.0005959887303640403,9.482722586162443e-05,0.05592097046686533
31,Man,white,23.436248209252845,5.988539799059203e-06,23.09490132897504,0.006274466805919889,20.252988949596222,0.35291963497815343,32.85666303972381
30,Woman,white,0.004061453000758775,7.587503070283219e-07,12.241832166910172,0.2362080616876483,36.000314354896545,0.0017912203475134447,51.515793800354004
31,Man,white,1.9092517334503255e-10,5.690785593786488e-24,4.91538060272588e-21,99.99927878375523,0.0002648164284937679,4.552256940009614e-25,0.0004601110778401922
25,Woman,middle eastern,8.490578085184097,0.01590841420693323,59.28348898887634,0.8393889293074608,17.912164330482483,4.112762212753296,9.345707297325134
42,Man,white,5.436493828892708,0.00021186988305998966,7.482163608074188,0.000501316026202403,41.15326702594757,3.710487112402916,42.21687614917755
25,Man,white,2.610854245722294,1.902986497270831e-05,1.628616452217102,0.00824382295832038,16.399823129177094,0.009502708417130634,79.34293746948242
31,Man,white,9.79221911889816e-10,1.9721468110921875e-15,1.8305571902049733e-10,99.99703168869019,2.538343046865066e-06,9.254731009322725e-09,0.0029655346224899404
42,Man,white,1.306864510885746,0.003244567244688332,0.25629509836704123,0.8848360335729142,97.3652063229803,0.0017712421286706778,0.18178187230046822
28,Man,white,5.157764256000519,0.007212119817268103,2.4681435897946358,5.383389815688133,24.127544462680817,0.010980663500959054,62.84496784210205
47,Man,white,0.07870954464879898,7.4860916953262e-05,0.06182105066864495,92.0542712243957,0.057364019957647915,0.13783240813880612,7.609927362795315
31,Man,white,0.010730377019377546,8.903156520894769e-10,3.7118677989937785e-05,7.119819398762488e-05,99.84439610507465,9.767989950965026e-10,0.144769585938429
32,Man,white,0.5861671874025837,6.023430351430704e-05,96.79829516431151,0.16769763644291324,1.5847954872494354,0.02686764899263245,0.8361046137088998
28,Man,white,4.3807467982280795e-07,4.131859639261381e-09,1.4543334401674723e-05,99.67375401571346,0.3254384345783669,8.975515395932906e-15,0.0007844755574999178
29,Man,white,3.200291106139553,0.003168313574203418,78.40418558170623,3.422482347188276,12.437913559426494,1.5869036345963043,0.9450596021186831
29,Woman,white,6.1124637722969055,6.855742071820714e-05,3.517937660217285,0.516859907656908,0.05886790459044278,89.79337215423584,0.0004292070116207469
38,Man,asian,3.3164845402113667e-05,2.6515762613924978e-20,4.059966989338597e-07,0.0006238358475753446,0.00017312163646111082,1.1563216915543337e-05,99.99915361414509
26,Man,latino hispanic,8.506131441132002,0.0011217548917835823,1.7721714701856934,0.06211123121924474,15.107162607570006,0.0002335423510984247,74.55107266319665
31,Man,white,7.6581694185733795,6.020310934218287e-05,13.3399099111557,0.013852390111424029,26.528650522232056,0.14908580342307687,52.31027007102966
35,Man,white,12.395942223555776,0.09169844050202483,21.98607808517479,0.6713377908512603,9.995863140122516,0.06126988880099191,54.79780378367856
27,Man,white,72.24297258341639,0.023383382481454912,14.445951349025805,0.03478944294336373,7.109618084476223,4.324499374687746,1.818781129267081
26,Man,white,0.020685263512522787,1.484357392212788e-07,0.08412278176644634,0.00017799919684453503,4.043286534743698,0.0006297633183495863,95.85109924382563
35,Man,white,1.3073293340104422,1.1037582173329598e-06,1.254110671824853,0.00018209581133654055,95.32831283380466,9.796052056111937e-05,2.109969905613059
29,Woman,asian,0.07543475949205458,0.000331559886035393,0.03542415797710419,0.006401466089300811,2.3536542430520058,0.00010391149771749042,97.52864837646484
38,Man,black,18.96985137282916,0.1630763038405063,72.89149003574192,0.04073126135096022,5.686545338424763,2.1855947932955497,0.06271126704618436
26,Man,white,0.012553216906439733,0.00017046131930082442,0.0018648231667374583,99.46488744439036,0.17153135551510984,0.0004545795858733477,0.3485354412230323
33,Man,asian,5.2606455981731415,0.005273277929518372,11.031617224216461,9.798107296228409,18.444767594337463,0.24019593838602304,55.21939396858215
32,Man,white,0.0012286176570341922,3.3244847846836123e-09,0.00014344508372232667,99.98985528945923,0.007338899013120681,0.0007480680324079003,0.000686611156197614
26,Man,middle eastern,0.8150934727545662,3.632993855800928e-06,74.50792041468146,0.044016071192015484,9.88775178121041,0.2130172808031607,14.532195897829288
33,Man,white,45.197805762290955,0.0030583207262679935,3.9997313171625137,0.005077205423731357,40.380436182022095,0.017275319260079414,10.396622121334076
31,Man,white,3.3036092402702115,0.00044200622048021584,3.3537345143398354,8.958346930643733,8.199844998112022,0.029179938712637944,76.15484453170565
22,Man,white,18.992622196674347,0.5062206648290157,11.332127451896667,0.009926424536388367,67.9880142211914,0.0009632096407585777,1.1701242066919804
33,Man,white,0.019052665447816253,1.3529455777927524e-06,0.18140164902433753,99.29526448249817,0.26327779050916433,0.041200348641723394,0.19980156794190407
33,Man,white,0.002914755532401614,2.3978078189657026e-06,89.15836215019226,8.56427475810051,0.04741773591376841,0.3750849748030305,1.8519485369324684
43,Man,white,21.725238859653473,8.418884339667088e-09,0.002744982521107886,58.85109305381775,4.097985103726387,6.613048242343211e-06,15.322935581207275
23,Man,white,1.329550426453352,9.029597514143006e-07,0.0013094638234179001,14.536289870738983,1.2709705159068108,0.0006689802830806002,82.86120891571045
23,Man,white,30.01367449760437,0.0008139616511471104,7.937932014465332,1.7866363748908043,34.101104736328125,1.0234596207737923,25.13638138771057
48,Man,white,5.7195886969566345,0.042339469655416906,16.709135472774506,2.1564098075032234,24.784761667251587,0.15489194775000215,50.4328727722168
33,Man,white,0.7088413462042809,0.002394914372416679,49.9087393283844,2.171678841114044,14.7439643740654,0.002021206273639109,32.462358474731445
37,Woman,white,18.220946192741394,0.011319766781525686,17.771731317043304,0.025107929832302034,53.421151638031006,0.06100979517214,10.488735884428024
39,Man,indian,0.022148393327370286,0.0008083007742243353,0.9649976156651974,0.42270002886652946,0.017911939357873052,98.54194521903992,0.02948969486169517
29,Man,white,2.909047156572342,0.0030477012842311524,13.269904255867004,0.035327617661096156,71.70605659484863,0.009275417687604204,12.067344784736633
28,Man,white,0.3382130991667509,0.00877143393154256,97.89769649505615,0.0015573232303722762,1.536066923290491,0.09907878702506423,0.11861872626468539
24,Man,white,11.6145558655262,7.223795339683647e-07,7.311570644378662,0.0019027258531423286,56.73571825027466,0.011553803778951988,24.324700236320496
36,Man,middle eastern,1.1862345039844513,4.702153333369097e-07,0.2124912803992629,0.0038379035686375573,13.949181139469147,2.4571130552430986e-05,84.64822769165039
29,Man,white,1.5117057599127293,0.0001646895270823734,0.7898120209574699,0.3273698501288891,3.8929056376218796,0.0036606241337722167,93.47438216209412
32,Man,middle eastern,11.849182060312156,7.506545166574091e-07,0.00501097850101313,60.78476672081749,0.4195630800463605,1.3038778834422292e-06,26.941473897783393
23,Man,white,21.158452103045708,2.8537677034928677e-06,23.927707906228775,4.9620521851402846e-05,31.24860115340955,0.0013427325829955612,23.6638455786613
29,Woman,white,0.5973754916340113,0.02833828330039978,0.6828894838690758,82.3258638381958,0.9008096531033516,0.0812568876426667,15.383467078208923
28,Man,white,1.2405463494360447,0.00038217526707740035,0.6910134572535753,3.9256516844034195,2.7903471142053604,0.03748507297132164,91.31457805633545
28,Woman,white,4.621801110715751e-05,1.1815065592557517e-08,2.014444788756009e-06,93.4532105922699,0.005750817581429146,0.0013185393072490115,6.539677083492279
34,Man,white,0.08481582044623792,1.0616458883880298e-10,11.32132038474083,4.204691208542499e-05,80.18312454223633,1.0491948643220894e-05,8.410684019327164
33,Man,indian,0.588068924844265,0.0010713892152125482,83.07152390480042,0.008272002742160112,8.160677552223206,0.026270528906024992,8.144119381904602
35,Man,white,12.720195949077606,9.200670092468499e-05,0.5681357346475124,0.12542230542749166,71.40788435935974,1.1153376661241055,14.062930643558502
32,Man,white,3.1542468435423054e-09,3.370971546523982e-18,3.7435714313682323e-11,99.99287724452479,1.3578466418183015e-09,2.688427696388843e-08,0.007124542450505045
37,Man,middle eastern,15.769536793231964,0.3659105859696865,19.46815550327301,0.04438774776645005,45.65722346305847,0.037648496800102293,18.65714192390442
26,Man,white,0.15666348396471047,1.8118525360856145e-05,14.76487456350771,5.495658922434134e-07,84.52389148020097,8.781918827111742e-07,0.554554895955616
28,Man,middle eastern,0.010570031008683145,0.00010992297347911517,6.291759014129639,85.92350482940674,0.1862377510406077,0.0005447841431305278,7.587268948554993
43,Man,white,16.64319634437561,0.00030411868010560283,15.37412703037262,0.0007224158707686001,40.07778465747833,0.01071201913873665,27.893155813217163
28,Man,white,2.2905170917510986,1.0488540169717453e-05,21.881765127182007,0.002072287679766305,11.296137422323227,0.0002917357960541267,64.52920436859131
35,Man,white,0.4146096268016545,1.3934751690056125e-07,4.891864744798571,6.7115784034285715e-06,94.52247684926071,4.923281639442511e-07,0.17104067663363498
39,Man,middle eastern,0.029431833536364138,7.630035838701588e-05,2.279157191514969,0.13988815480843186,4.447999596595764,0.0005838985089212656,93.10286045074463
32,Man,white,2.8969507664442062,0.46131862327456474,12.672838568687439,73.6344039440155,3.2853547483682632,3.3221088349819183,3.7270281463861465
33,Man,white,2.4210378527641296,0.009214433521265164,20.602746307849884,4.807008802890778,67.0655369758606,0.0413374014897272,5.053122714161873
23,Man,white,0.77849505469203,0.00024586809104221174,4.8352062702178955,4.394016787409782,6.892748922109604,0.015734521730337292,83.08355808258057
44,Man,middle eastern,8.18783263412115e-06,2.509729620306378e-10,0.0023336646336247213,99.94677901268005,0.00016531763549210154,1.6395392776757944e-05,0.050695304526016116
32,Man,white,3.7733798308181576e-07,3.0705355792692846e-10,6.245601369414544e-07,99.979168176651,4.14100185253119e-06,3.427446659820532e-08,0.02082834398606792
26,Man,white,0.22577356649654312,2.543220974841861e-06,99.0502954661494,0.11000413067589633,0.6136292791510488,5.102932134711617e-07,0.0002901208172018271
28,Man,white,2.5974225252866745,1.0749434409262904e-05,0.19886486697942019,0.0004092823019163916,97.10449576377869,2.9756406227932075e-07,0.0987934647127986
31,Man,black,71.20842933654785,8.337104873135104e-05,0.10394518030807376,0.007127235585357994,10.137566179037094,6.338876232803159e-05,18.542782962322235
28,Man,white,3.2985154539346695,0.023775182489771396,1.677573099732399,0.05099286208860576,42.16202795505524,8.648525522403361e-05,52.78702974319458
38,Man,white,0.04077478079125285,0.0001431986106581462,0.23424066603183746,98.90618920326233,0.18717115744948387,0.08529763435944915,0.5461831577122211
28,Woman,asian,2.114321231205537,3.141139447036689e-06,0.11195077762459384,0.2608079618697144,10.08959472713439,0.0002974581498112614,87.42302581209098
33,Man,white,6.258778274059296,0.00047777789404790383,15.430442988872528,0.22021452896296978,1.5306414104998112,36.22337877750397,40.33607244491577
27,Man,white,18.584973727761135,0.0027196243338342358,14.680589120423145,1.060106016552807,60.31564237568631,0.015969688908252948,5.340006520748527
28,Man,black,2.41169033188271e-05,4.521093582517989e-12,7.967194015634504e-07,99.89691972732544,3.016202043681915e-06,8.277867209471879e-05,0.10297095868736506
31,Woman,white,3.2360419631004333,8.234724191424903e-05,92.27690100669861,0.41592554189264774,2.337190881371498,0.33735157921910286,1.3965023681521416
28,Woman,asian,0.006011812001815997,5.691184412626171e-07,0.019159380462951958,64.41766619682312,0.47837328165769577,0.01068059355020523,35.06810665130615
30,Man,white,2.3346855004824363e-08,3.6596346344975215e-15,2.864103676447627e-08,99.06154870986938,6.342440350692868e-07,0.0001279686784982914,0.9383302181959152
31,Man,black,1.4535000547766685,2.0896609442822012e-08,0.013889526599086821,0.00862589804455638,5.7500820606946945,2.2029328361483635e-08,92.77390241622925
28,Man,latino hispanic,5.352991393386804,1.9522480796513537e-06,4.5555583122705405,0.11090130507730275,23.58511081845229,0.003541244797887902,66.39189519833894
33,Woman,white,0.028732576174661517,0.00010606697742332472,3.217444196343422,84.10570621490479,0.7130817510187626,0.0244590628426522,11.910474300384521
28,Man,white,0.03166513633914292,1.062004955088014e-05,15.965567529201508,0.7169454824179411,2.725190296769142,0.3268599044531584,80.2337646484375
26,Man,asian,0.2820699178171109,9.378306903833365e-05,0.9426841142883369,0.1779219125276454,98.51242294981617,0.00010250666420495395,0.08470627285651999
31,Man,latino hispanic,8.052679631273724,2.088140448220995,6.745303079205935,0.07696028791876364,81.8998564422045,0.0001816131765755937,1.1368787593769287
30,Man,asian,0.07788003075994185,4.866210676073965e-06,29.650526684459845,14.754025369402722,0.21465923406520676,53.82613494084657,1.4767635715885674
31,Man,black,0.12396423844620585,2.0372372677712747e-07,0.030243457877077162,0.162901368457824,1.5319925732910633,0.0005164252343092812,98.15038442611694
26,Woman,indian,21.336860954761505,6.540544177369156e-05,0.4973087925463915,10.002030432224274,0.7607790175825357,0.005104329466121271,67.39785075187683
29,Man,black,6.190253421664238,0.03320938558317721,12.191770225763321,42.328038811683655,30.514758825302124,0.35213183145970106,8.38983803987503
36,Man,black,0.040930105024017394,0.0018294995243195444,0.4043503198772669,80.13255596160889,0.282909139059484,0.3879231633618474,18.749497830867767
38,Man,asian,0.009656036854721606,0.0005960828730167123,0.008189737127395347,98.2635498046875,0.11457978980615735,0.028629598091356456,1.5748053789138794
27,Woman,asian,6.76022469997406,0.0001795471689547412,4.593004286289215,0.07601567776873708,42.24333167076111,0.003301334072602913,46.32394015789032
27,Man,white,6.680697947740555,0.01671241916483268,31.02809488773346,2.847033552825451,41.757869720458984,0.3642948344349861,17.305299639701843
31,Man,black,0.12015510315089188,1.929774333841168e-11,0.00034479849528595114,1.685944054333905e-05,0.015380950557289951,2.8332905974456796e-06,99.86409546564872
33,Man,latino hispanic,0.15800635806509006,9.359003730288959e-06,6.098057320598204,0.010888836471722958,84.44676902572924,3.8102830896702586e-05,9.286232846154741
25,Man,middle eastern,22.16380966686068,0.0011534477158350906,24.684114735371754,0.030128001867041104,28.63661817530502,1.1652848446538953,23.31889410727585
31,Man,white,18.080413341522217,0.005260802208795212,5.095335468649864,0.0025264385840273462,13.607320189476013,0.01036263711284846,63.19878697395325
27,Man,black,1.052246242761612,5.941276270959861e-06,1.185568980872631,0.017885983106680214,3.1322985887527466,0.0029409393391688354,94.60905194282532
27,Man,white,0.09856549446302619,3.099940684621936e-05,0.5515985985308051,0.6040909687632899,2.1335640331246872,0.006109611786450403,96.60603979861973
25,Man,middle eastern,0.10790994856506586,1.3144207855475543e-05,0.22803721949458122,0.011778242333093658,0.22871477995067835,0.008685401553520933,99.41486120223999
31,Man,white,55.96696138381958,1.0889126919209957,2.4037424474954605,0.13218842213973403,24.15190488100052,11.462054401636124,4.79423850774765
31,Man,asian,0.000481327458066014,1.3128853607405185e-15,6.960034496152886e-08,0.00011791962337523649,0.0012910212088020382,1.9094633318649646e-09,99.9981045725221
26,Man,black,1.485965933634148e-08,5.0470496160756875e-18,3.0843264818255015e-12,99.84958171844482,1.7306167610087186e-07,3.9212670799315674e-05,0.15037525445222855
35,Man,black,0.0007464456757588778,1.2879015345509948e-10,4.309699193072447e-05,51.08752250671387,0.0025557099434081465,0.0005170817985344911,48.90861213207245
32,Man,indian,0.6183518833937506,3.931167327337756e-06,2.822301686978541,0.0023526033222519096,7.779211733247248,0.00016874120967008623,88.77761230201868
28,Man,middle eastern,16.085185110569,0.00011198212632734794,0.10862424969673157,0.07623903802596033,13.33262175321579,0.00046971836127340794,70.39674520492554
39,Woman,white,23.672303557395935,4.635712131857872,42.14082062244415,1.4177147299051285,18.60291361808777,8.260763436555862,1.2697706930339336
28,Man,asian,0.5449278745800257,6.677868480409188e-07,0.0006336637397907907,0.037108175456523895,0.7816469296813011,0.00017949834045793978,98.63550066947937
34,Woman,black,17.3840443720844,8.669293022821739e-08,1.151163479010074,44.01749932870265,0.021812642653015562,33.65451596108174,3.7709648174622545
37,Man,white,10.36158800125122,0.0018790893591358326,6.990176439285278,0.024025817401707172,20.264746248722076,0.022377326968126,62.335205078125
27,Man,asian,1.986631192266941,6.964719290181165e-06,1.5350895933806896,0.04246574535500258,32.139527797698975,3.214973105514218e-05,64.29625153541565
27,Man,black,4.706680402159691,8.950568144427962e-05,4.570390656590462,0.02529080957174301,7.6867759227752686,1.9938871264457703,81.01688623428345
29,Man,black,4.328292866247467,3.4030981451742996e-09,89.41167529890986,5.212083769564853,0.06895538946906564,0.2588687153231332,0.7201283202396822
29,Man,black,0.012845917080994695,3.1598081789985244e-09,2.0775722475718794e-05,90.01107215881348,0.02318175829714164,0.002086839776893612,9.950796514749527
30,Man,black,0.5671896506100893,3.214322141786852e-08,0.0039771974115865305,0.0001511017785560398,0.9459285065531731,0.000247534671871108,98.4825074672699
29,Woman,white,1.960454136133194,9.806018219649104e-07,31.39922320842743,0.0042007133743027225,27.945882081985474,0.0014833082786935847,38.68875205516815
24,Man,white,0.12647067540161913,2.0439532713221312e-09,0.06891357719054249,2.3613686694346274,0.22568649508792105,0.11364941210218216,97.10391129301921
33,Man,asian,0.005464944555295722,7.627154942114161e-10,1.1097764204709029,0.0741254275310275,90.56345932919272,5.0852702648521295e-06,8.24716663394372
26,Man,asian,41.06370615199731,0.0015676747302875245,10.207974438908764,0.034147395057727986,21.018244800776863,0.04511664491153271,27.629241033882973
32,Man,black,98.39814305305481,0.009755532664712518,0.950282346457243,0.0010486224709893577,0.5485423840582371,0.0013981773008708842,0.09082271717488766
26,Woman,white,1.0686018504202366,0.0020127043171669357,3.156128153204918,0.5680166184902191,76.64602994918823,0.0001175259626506886,18.5590922832489
42,Man,black,1.629079033130254e-10,2.1876498599749126e-14,1.998021609272982e-08,99.89392161369324,6.609655400779957e-06,9.101329823124615e-06,0.10606240248307586
30,Woman,asian,0.497498625740327,0.00020462849844128257,0.09267316752214239,84.64182523738296,1.1015596524810585,0.0022634384989366533,13.663972238538994
31,Man,black,2.8414150699973106,5.9261488161155285e-06,56.6169798374176,33.63121449947357,1.4558724127709866,0.1639104913920164,5.290601402521133
30,Man,black,0.39891765968010784,3.211645807548093e-07,0.005229079345274789,0.13218334266891138,84.27335526188345,5.298304333545887e-06,15.190310191530596
25,Man,white,6.0333892703056335,0.001040691313392017,6.394831091165543,0.039053402724675834,5.8344438672065735,0.04502707743085921,81.65221214294434
33,Woman,black,0.0013977242739213198,1.2796219291945956e-07,0.06446047138932177,95.221811248172,4.582970862565688,0.026095191524449977,0.10326243388354384
29,Man,asian,1.6269391402602196,7.279449931729687e-06,9.844133257865906,0.011974772496614605,86.49835586547852,1.4801679526499356e-05,2.018578350543976
24,Man,asian,11.15807592868805,0.008544739102944732,22.776226699352264,0.012277452333364636,49.98568594455719,0.0049308342568110675,16.05425328016281
37,Man,black,0.004210476981825195,0.00010179986702496535,0.21575649734586477,97.2249686717987,0.8568273857235909,2.013796418509628e-06,1.698136143386364
32,Man,white,38.510432839393616,0.004543110480881296,34.49857532978058,2.3368874564766884,24.081842601299286,0.14835139736533165,0.4193671979010105
24,Man,black,0.11966946505225122,3.143769036695743e-08,0.11290061338685592,0.008580102144504827,1.1328073730698378,0.0213667404745307,98.60467331353745
28,Man,latino hispanic,0.21954835392534733,0.0001568186235090252,0.4359683021903038,1.3433987078315113e-05,99.13479685783386,5.426588865764526e-10,0.20951330661773682
26,Man,white,2.205412563682785e-06,2.391177451170238e-14,0.11372512672096491,1.4828536659479141,0.07258873665705323,0.005194536788621917,98.32563400268555
31,Man,black,0.026087963288408424,3.981746013418694e-06,7.878176673868099,0.103309982713612,31.462176863887684,0.001224492679742339,60.52901619326875
30,Man,latino hispanic,22.767150402069092,8.42926368704866e-06,1.6229072585701942,0.00020809186480619246,34.624576568603516,6.2713532145153295e-06,40.985143184661865
31,Man,middle eastern,0.9054250231891898,1.1109398282263603e-06,0.02590589010245533,36.825229147103926,0.17063063275136145,1.4115778549406355,60.66123374238416
27,Man,white,6.761780784236239,3.245886242300367e-06,0.0697802328187366,89.9423414434398,1.1601585655008892,0.1941562513131649,1.8717835841645947
37,Man,white,4.257483161653626e-09,1.4878735345283386e-16,6.01853536243719e-07,0.00018794414683462275,0.0037151758474262934,5.72152629586845e-12,99.99609589553451
26,Man,asian,74.53004717826843,0.0022149561118567362,11.037537455558777,1.6499834135174751,10.938972979784012,0.0001623264211048081,1.841084286570549
27,Man,middle eastern,0.6401352118700743,4.451018753570679e-06,0.0018369693862041458,59.48558449745178,0.8676690980792046,3.45968453885348e-07,39.004772901535034
31,Man,white,8.54732170701027,0.06522933836095035,5.134307220578194,8.747431635856628,11.063449084758759,0.10032204445451498,66.34194254875183
29,Man,middle eastern,0.07694165564539467,3.271033361520755e-08,0.8323678311626811,8.23007722080214,0.2943843778600918,3.8133083321635923,86.75292055326227
27,Man,latino hispanic,0.006646469806203681,2.9507955134620053e-13,0.27609622820295265,2.6848555202875026e-05,0.25085107521570177,2.5151657257271106e-08,99.46637746491298
46,Man,black,0.006193361332407221,4.8637533074397804e-12,0.00036407209336175583,0.7379386108368635,19.021019339561462,9.321821536900643e-07,80.2344799041748
25,Woman,black,0.007011923190414749,2.0811827556140895e-08,0.547730810838245,0.00010333717360062108,1.8392180694081701,1.603278811767304e-05,97.60592012334823
33,Man,white,0.02305540999994382,1.1437355774327779e-10,1.5842560928589458e-06,99.93744493276537,0.01585349193378634,4.0196000066203114e-08,0.02364040565353639
28,Woman,white,0.17624996835365891,2.1233711677837164e-06,0.4733163397759199,11.210784316062927,21.030311286449432,8.308606425089238e-05,67.10925102233887
29,Woman,white,0.8634385750816554,1.3270281567929347e-06,6.3985236166147725,0.012923107800686544,27.106437338165918,0.004269883138169573,65.61441011600616
26,Man,black,1.2273223106898605e-05,7.576693224571271e-12,0.00193410009750881,99.99623298689926,0.0010258985326194556,3.389241194454715e-06,0.0007835835252027575
24,Man,black,1.2425246016355827e-07,1.2508735207381685e-18,2.6629952843560493e-07,99.41598183918215,2.1800643758755568e-09,0.5839577645560784,5.475086966152413e-05
30,Man,black,0.010533493332332,2.972944557200208e-07,0.0046155120799085125,7.243528962135315,0.1520237885415554,0.0038289970689220354,92.58546829223633
43,Man,middle eastern,27.82471477985382,8.610528956509711e-09,0.0006752970421075588,0.003140479020657949,1.1012076400220394,0.006847298936918378,71.0634171962738
28,Man,black,0.06098523736000061,1.9452245370032983e-08,0.03843711456283927,0.0012695496479864232,0.3702788846567273,0.0003562772917575785,99.52867031097412
31,Man,asian,12.998084723949432,0.05322466604411602,4.755490645766258,23.61796349287033,20.114949345588684,0.152484979480505,38.307806849479675
27,Man,asian,44.79668202439761,3.4882232113810527,6.990916938672431,0.6001144863528626,38.23504290163005,0.7234990199954486,5.165519322094998
29,Man,black,0.024324456171598285,0.0003161449967592489,0.000672089390718611,86.10206246376038,0.07488545961678028,0.012638501357287169,13.785101473331451
32,Man,latino hispanic,47.6191908121109,0.8342648856341839,35.326582193374634,0.21934646647423506,14.46959525346756,0.12078945292159915,1.4102373272180557
29,Man,middle eastern,0.6039695348590612,0.13106983387842774,28.476962447166443,0.5710831843316555,7.726066559553146,10.3829525411129,52.10790038108826
