age,gender,dominant_race,angry,disgust,fear,happy,sad,surprise,neutral,imsi
33,Man,white,0.7088413462042809,0.0023949143724166,49.9087393283844,2.171678841114044,14.7439643740654,0.0020212062736391,32.462358474731445,0
39,Man,indian,0.0221483933273702,0.0008083007742243,0.9649976156651974,0.4227000288665294,0.017911939357873,98.54194521903992,0.0294896948616951,0
29,Man,white,2.909047156572342,0.0030477012842311,13.269904255867004,0.0353276176610961,71.70605659484863,0.0092754176876042,12.067344784736632,0
28,Man,white,0.3382130991667509,0.0087714339315425,97.89769649505617,0.0015573232303722,1.536066923290491,0.0990787870250642,0.1186187262646853,0
24,Man,white,11.6145558655262,7.223795339683647e-07,7.311570644378662,0.0019027258531423,56.73571825027466,0.0115538037789519,24.324700236320496,0
36,Man,middle eastern,1.1862345039844513,4.702153333369097e-07,0.2124912803992629,0.0038379035686375,13.949181139469149,2.4571130552430983e-05,84.64822769165039,0
29,Man,white,1.5117057599127293,0.0001646895270823,0.7898120209574699,0.3273698501288891,3.89290563762188,0.0036606241337722,93.47438216209412,0
32,Man,middle eastern,11.849182060312156,7.506545166574091e-07,0.0050109785010131,60.78476672081749,0.4195630800463605,1.3038778834422292e-06,26.941473897783396,0
23,Man,white,21.158452103045708,2.853767703492868e-06,23.927707906228772,4.9620521851402846e-05,31.24860115340955,0.0013427325829955,23.6638455786613,0
29,Woman,white,0.5973754916340113,0.0283382833003997,0.6828894838690758,82.3258638381958,0.9008096531033516,0.0812568876426667,15.383467078208923,0
28,Man,white,1.2405463494360447,0.0003821752670774,0.6910134572535753,3.92565168440342,2.7903471142053604,0.0374850729713216,91.31457805633544,0
28,Woman,white,4.621801110715751e-05,1.1815065592557517e-08,2.014444788756009e-06,93.4532105922699,0.0057508175814291,0.001318539307249,6.539677083492279,0
34,Man,white,0.0848158204462379,1.0616458883880298e-10,11.32132038474083,4.204691208542499e-05,80.18312454223633,1.0491948643220894e-05,8.410684019327164,0
33,Man,indian,0.588068924844265,0.0010713892152125,83.07152390480042,0.0082720027421601,8.160677552223206,0.0262705289060249,8.144119381904602,0
35,Man,white,12.720195949077606,9.2006700924685e-05,0.5681357346475124,0.1254223054274916,71.40788435935974,1.1153376661241057,14.062930643558502,0
32,Man,white,3.154246843542305e-09,3.370971546523982e-18,3.743571431368232e-11,99.9928772445248,1.3578466418183015e-09,2.688427696388843e-08,0.007124542450505,0
37,Man,middle eastern,15.769536793231964,0.3659105859696865,19.46815550327301,0.04438774776645,45.65722346305847,0.0376484968001022,18.65714192390442,0
26,Man,white,0.1566634839647104,1.8118525360856145e-05,14.76487456350771,5.495658922434134e-07,84.52389148020097,8.781918827111742e-07,0.554554895955616,0
28,Man,middle eastern,0.0105700310086831,0.0001099229734791,6.291759014129639,85.92350482940674,0.1862377510406077,0.0005447841431305,7.587268948554993,0
43,Man,white,16.64319634437561,0.0003041186801056,15.37412703037262,0.0007224158707686,40.07778465747833,0.0107120191387366,27.893155813217163,0
28,Man,white,2.290517091751098,1.0488540169717451e-05,21.881765127182007,0.0020722876797663,11.296137422323229,0.0002917357960541,64.52920436859131,0
35,Man,white,0.4146096268016545,1.3934751690056125e-07,4.891864744798571,6.711578403428572e-06,94.52247684926073,4.923281639442511e-07,0.1710406766336349,0
39,Man,middle eastern,0.0294318335363641,7.630035838701588e-05,2.279157191514969,0.1398881548084318,4.447999596595764,0.0005838985089212,93.10286045074464,0
32,Man,white,2.8969507664442062,0.4613186232745647,12.67283856868744,73.6344039440155,3.2853547483682632,3.3221088349819183,3.7270281463861465,0
33,Man,white,2.4210378527641296,0.0092144335212651,20.602746307849884,4.807008802890778,67.0655369758606,0.0413374014897272,5.053122714161873,0
23,Man,white,0.77849505469203,0.0002458680910422,4.835206270217896,4.394016787409782,6.892748922109604,0.0157345217303372,83.08355808258057,0
44,Man,middle eastern,8.18783263412115e-06,2.509729620306378e-10,0.0023336646336247,99.94677901268004,0.0001653176354921,1.6395392776757944e-05,0.0506953045260161,0
32,Man,white,3.773379830818158e-07,3.0705355792692846e-10,6.245601369414544e-07,99.979168176651,4.14100185253119e-06,3.427446659820532e-08,0.0208283439860679,0
26,Man,white,0.2257735664965431,2.543220974841861e-06,99.0502954661494,0.1100041306758963,0.6136292791510488,5.102932134711617e-07,0.0002901208172018,0
28,Man,white,2.5974225252866745,1.0749434409262904e-05,0.1988648669794201,0.0004092823019163,97.10449576377869,2.975640622793208e-07,0.0987934647127986,0
31,Man,black,71.20842933654785,8.337104873135104e-05,0.1039451803080737,0.0071272355853579,10.137566179037094,6.338876232803159e-05,18.542782962322235,0
28,Man,white,3.298515453934669,0.0237751824897713,1.677573099732399,0.0509928620886057,42.16202795505524,8.648525522403361e-05,52.78702974319458,0
38,Man,white,0.0407747807912528,0.0001431986106581,0.2342406660318374,98.90618920326231,0.1871711574494838,0.0852976343594491,0.5461831577122211,0
28,Woman,asian,2.114321231205537,3.141139447036689e-06,0.1119507776245938,0.2608079618697144,10.08959472713439,0.0002974581498112,87.42302581209098,0
33,Man,white,6.258778274059296,0.0004777778940479,15.430442988872528,0.2202145289629697,1.5306414104998112,36.22337877750397,40.33607244491577,0
27,Man,white,18.58497372776113,0.0027196243338342,14.680589120423145,1.060106016552807,60.31564237568631,0.0159696889082529,5.340006520748527,0
28,Man,black,2.41169033188271e-05,4.521093582517989e-12,7.967194015634504e-07,99.89691972732544,3.016202043681915e-06,8.277867209471879e-05,0.102970958687365,0
31,Woman,white,3.2360419631004333,8.234724191424903e-05,92.2769010066986,0.4159255418926477,2.337190881371498,0.3373515792191028,1.3965023681521416,0
28,Woman,asian,0.0060118120018159,5.691184412626171e-07,0.0191593804629519,64.41766619682312,0.4783732816576957,0.0106805935502052,35.06810665130615,0
30,Man,white,2.3346855004824363e-08,3.6596346344975215e-15,2.8641036764476272e-08,99.06154870986938,6.342440350692868e-07,0.0001279686784982,0.9383302181959152,0
31,Man,black,1.4535000547766683,2.089660944282201e-08,0.0138895265990868,0.0086258980445563,5.750082060694695,2.2029328361483635e-08,92.77390241622923,0
28,Man,latino hispanic,5.352991393386804,1.9522480796513537e-06,4.5555583122705405,0.1109013050773027,23.58511081845229,0.0035412447978879,66.39189519833894,0
33,Woman,white,0.0287325761746615,0.0001060669774233,3.217444196343422,84.10570621490479,0.7130817510187626,0.0244590628426522,11.91047430038452,0
28,Man,white,0.0316651363391429,1.062004955088014e-05,15.965567529201508,0.7169454824179411,2.725190296769142,0.3268599044531584,80.2337646484375,0
26,Man,asian,0.2820699178171109,9.378306903833364e-05,0.9426841142883368,0.1779219125276454,98.51242294981616,0.0001025066642049,0.0847062728565199,0
31,Man,latino hispanic,8.052679631273724,2.088140448220995,6.745303079205935,0.0769602879187636,81.8998564422045,0.0001816131765755,1.1368787593769287,0
30,Man,asian,0.0778800307599418,4.866210676073965e-06,29.650526684459845,14.754025369402722,0.2146592340652067,53.82613494084657,1.4767635715885674,0
31,Man,black,0.1239642384462058,2.037237267771275e-07,0.0302434578770771,0.162901368457824,1.5319925732910633,0.0005164252343092,98.15038442611694,0
26,Woman,indian,21.336860954761505,6.540544177369156e-05,0.4973087925463915,10.002030432224274,0.7607790175825357,0.0051043294661212,67.39785075187683,0
29,Man,black,6.190253421664238,0.0332093855831772,12.19177022576332,42.328038811683655,30.514758825302124,0.352131831459701,8.38983803987503,0
36,Man,black,0.0409301050240173,0.0018294995243195,0.4043503198772669,80.13255596160889,0.282909139059484,0.3879231633618474,18.749497830867767,0
38,Man,asian,0.0096560368547216,0.0005960828730167,0.0081897371273953,98.2635498046875,0.1145797898061573,0.0286295980913564,1.5748053789138794,0
27,Woman,asian,6.76022469997406,0.0001795471689547,4.593004286289215,0.076015677768737,42.24333167076111,0.0033013340726029,46.32394015789032,0
27,Man,white,6.680697947740555,0.0167124191648326,31.02809488773346,2.847033552825451,41.75786972045898,0.3642948344349861,17.305299639701843,0
31,Man,black,0.1201551031508918,1.929774333841168e-11,0.0003447984952859,1.685944054333905e-05,0.0153809505572899,2.83329059744568e-06,99.86409546564872,0
33,Man,latino hispanic,0.15800635806509,9.35900373028896e-06,6.098057320598204,0.0108888364717229,84.44676902572924,3.8102830896702586e-05,9.28623284615474,0
25,Man,middle eastern,22.16380966686068,0.001153447715835,24.684114735371757,0.0301280018670411,28.63661817530502,1.1652848446538953,23.31889410727585,0
31,Man,white,18.080413341522217,0.0052608022087952,5.095335468649864,0.0025264385840273,13.607320189476011,0.0103626371128484,63.19878697395325,0
27,Man,black,1.052246242761612,5.941276270959861e-06,1.185568980872631,0.0178859831066802,3.1322985887527466,0.0029409393391688,94.60905194282532,0
27,Man,white,0.0985654944630261,3.099940684621936e-05,0.5515985985308051,0.6040909687632899,2.1335640331246872,0.0061096117864504,96.60603979861972,0
25,Man,middle eastern,0.1079099485650658,1.3144207855475544e-05,0.2280372194945812,0.0117782423330936,0.2287147799506783,0.0086854015535209,99.41486120224,0
31,Man,white,55.96696138381958,1.0889126919209955,2.4037424474954605,0.132188422139734,24.15190488100052,11.462054401636124,4.79423850774765,0
31,Man,asian,0.000481327458066,1.3128853607405185e-15,6.960034496152887e-08,0.0001179196233752,0.001291021208802,1.9094633318649646e-09,99.9981045725221,0
26,Man,black,1.4859659336341481e-08,5.047049616075688e-18,3.0843264818255015e-12,99.84958171844482,1.7306167610087186e-07,3.921267079931568e-05,0.1503752544522285,0
35,Man,black,0.0007464456757588,1.2879015345509948e-10,4.309699193072447e-05,51.08752250671387,0.0025557099434081,0.0005170817985344,48.90861213207245,0
32,Man,indian,0.6183518833937506,3.931167327337756e-06,2.822301686978541,0.0023526033222519,7.779211733247248,0.00016874120967,88.77761230201868,0
28,Man,middle eastern,16.085185110569,0.0001119821263273,0.1086242496967315,0.0762390380259603,13.33262175321579,0.0004697183612734,70.39674520492554,0
39,Woman,white,23.67230355739593,4.635712131857872,42.14082062244415,1.4177147299051285,18.60291361808777,8.260763436555862,1.2697706930339336,0
28,Man,asian,0.5449278745800257,6.677868480409188e-07,0.0006336637397907,0.0371081754565238,0.7816469296813011,0.0001794983404579,98.63550066947936,0
34,Woman,black,17.3840443720844,8.66929302282174e-08,1.151163479010074,44.01749932870265,0.0218126426530155,33.65451596108174,3.770964817462255,0
37,Man,white,10.36158800125122,0.0018790893591358,6.990176439285278,0.0240258174017071,20.26474624872208,0.022377326968126,62.335205078125,0
27,Man,asian,1.986631192266941,6.964719290181165e-06,1.5350895933806896,0.0424657453550025,32.139527797698975,3.214973105514218e-05,64.29625153541565,0
27,Man,black,4.706680402159691,8.950568144427962e-05,4.570390656590462,0.025290809571743,7.686775922775267,1.9938871264457705,81.01688623428345,0
29,Man,black,4.328292866247467,3.4030981451742996e-09,89.41167529890986,5.212083769564853,0.0689553894690656,0.2588687153231332,0.7201283202396822,0
29,Man,black,0.0128459170809946,3.159808178998524e-09,2.0775722475718798e-05,90.01107215881348,0.0231817582971416,0.0020868397768936,9.950796514749529,0
30,Man,black,0.5671896506100893,3.2143221417868524e-08,0.0039771974115865,0.000151101778556,0.9459285065531732,0.0002475346718711,98.4825074672699,0
29,Woman,white,1.960454136133194,9.806018219649104e-07,31.39922320842743,0.0042007133743027,27.945882081985477,0.0014833082786935,38.68875205516815,0
24,Man,white,0.1264706754016191,2.0439532713221312e-09,0.0689135771905424,2.3613686694346274,0.225686495087921,0.1136494121021821,97.1039112930192,0
33,Man,asian,0.0054649445552957,7.627154942114161e-10,1.1097764204709029,0.0741254275310275,90.56345932919272,5.0852702648521295e-06,8.24716663394372,0
26,Man,asian,41.06370615199731,0.0015676747302875,10.207974438908764,0.0341473950577279,21.018244800776863,0.0451166449115327,27.629241033882973,0
32,Man,black,98.3981430530548,0.0097555326647125,0.950282346457243,0.0010486224709893,0.5485423840582371,0.0013981773008708,0.0908227171748876,0
26,Woman,white,1.0686018504202366,0.0020127043171669,3.156128153204918,0.5680166184902191,76.64602994918823,0.0001175259626506,18.5590922832489,0
42,Man,black,1.6290790331302538e-10,2.1876498599749126e-14,1.9980216092729822e-08,99.89392161369324,6.609655400779957e-06,9.101329823124615e-06,0.1060624024830758,0
30,Woman,asian,0.497498625740327,0.0002046284984412,0.0926731675221423,84.64182523738296,1.1015596524810585,0.0022634384989366,13.663972238538994,0
31,Man,black,2.84141506999731,5.9261488161155285e-06,56.6169798374176,33.63121449947357,1.4558724127709866,0.1639104913920164,5.290601402521133,0
30,Man,black,0.3989176596801078,3.211645807548093e-07,0.0052290793452747,0.1321833426689113,84.27335526188345,5.298304333545887e-06,15.190310191530596,0
25,Man,white,6.0333892703056335,0.001040691313392,6.394831091165543,0.0390534027246758,5.8344438672065735,0.0450270774308592,81.65221214294434,0
33,Woman,black,0.0013977242739213,1.2796219291945956e-07,0.0644604713893217,95.221811248172,4.582970862565688,0.0260951915244499,0.1032624338835438,0
29,Man,asian,1.6269391402602196,7.279449931729687e-06,9.844133257865906,0.0119747724966146,86.49835586547852,1.4801679526499356e-05,2.018578350543976,0
24,Man,asian,11.15807592868805,0.0085447391029447,22.776226699352264,0.0122774523333646,49.98568594455719,0.004930834256811,16.05425328016281,0
37,Man,black,0.0042104769818251,0.0001017998670249,0.2157564973458647,97.2249686717987,0.8568273857235909,2.013796418509628e-06,1.698136143386364,0
32,Man,white,38.510432839393616,0.0045431104808812,34.49857532978058,2.3368874564766884,24.08184260129929,0.1483513973653316,0.4193671979010105,0
24,Man,black,0.1196694650522512,3.143769036695743e-08,0.1129006133868559,0.0085801021445048,1.1328073730698378,0.0213667404745307,98.60467331353745,0
28,Man,latino hispanic,0.2195483539253473,0.000156818623509,0.4359683021903038,1.3433987078315113e-05,99.13479685783386,5.426588865764526e-10,0.2095133066177368,0
26,Man,white,2.205412563682785e-06,2.391177451170238e-14,0.1137251267209649,1.482853665947914,0.0725887366570532,0.0051945367886219,98.32563400268556,0
31,Man,black,0.0260879632884084,3.981746013418694e-06,7.878176673868099,0.103309982713612,31.462176863887684,0.0012244926797423,60.52901619326875,0
30,Man,latino hispanic,22.76715040206909,8.42926368704866e-06,1.6229072585701942,0.0002080918648061,34.62457656860352,6.2713532145153295e-06,40.985143184661865,0
31,Man,middle eastern,0.9054250231891898,1.1109398282263603e-06,0.0259058901024553,36.825229147103926,0.1706306327513614,1.4115778549406357,60.66123374238416,0
27,Man,white,6.761780784236239,3.245886242300367e-06,0.0697802328187366,89.9423414434398,1.1601585655008892,0.1941562513131649,1.871783584164595,0
37,Man,white,4.257483161653626e-09,1.4878735345283386e-16,6.01853536243719e-07,0.0001879441468346,0.0037151758474262,5.72152629586845e-12,99.99609589553452,0
26,Man,asian,74.53004717826843,0.0022149561118567,11.037537455558777,1.6499834135174751,10.938972979784012,0.0001623264211048,1.841084286570549,0
27,Man,middle eastern,0.6401352118700743,4.451018753570679e-06,0.0018369693862041,59.48558449745178,0.8676690980792046,3.45968453885348e-07,39.00477290153504,0
31,Man,white,8.54732170701027,0.0652293383609503,5.134307220578194,8.747431635856628,11.06344908475876,0.1003220444545149,66.34194254875183,0
29,Man,middle eastern,0.0769416556453946,3.271033361520755e-08,0.8323678311626811,8.23007722080214,0.2943843778600918,3.813308332163592,86.75292055326227,0
27,Man,latino hispanic,0.0066464698062036,2.9507955134620053e-13,0.2760962282029526,2.6848555202875026e-05,0.2508510752157017,2.5151657257271103e-08,99.46637746491298,0
46,Man,black,0.0061933613324072,4.863753307439781e-12,0.0003640720933617,0.7379386108368635,19.021019339561462,9.321821536900644e-07,80.2344799041748,0
25,Woman,black,0.0070119231904147,2.081182755614089e-08,0.547730810838245,0.0001033371736006,1.83921806940817,1.603278811767304e-05,97.60592012334824,0
33,Man,white,0.0230554099999438,1.1437355774327779e-10,1.5842560928589458e-06,99.93744493276536,0.0158534919337863,4.019600006620312e-08,0.0236404056535363,0
28,Woman,white,0.1762499683536589,2.1233711677837164e-06,0.4733163397759199,11.210784316062927,21.030311286449432,8.308606425089238e-05,67.10925102233887,0
29,Woman,white,0.8634385750816554,1.3270281567929349e-06,6.3985236166147725,0.0129231078006865,27.10643733816592,0.0042698831381695,65.61441011600616,0
26,Man,black,1.2273223106898605e-05,7.576693224571271e-12,0.0019341000975088,99.99623298689926,0.0010258985326194,3.389241194454715e-06,0.0007835835252027,0
24,Man,black,1.242524601635583e-07,1.2508735207381685e-18,2.6629952843560493e-07,99.41598183918217,2.1800643758755568e-09,0.5839577645560784,5.475086966152413e-05,0
30,Man,black,0.010533493332332,2.972944557200208e-07,0.0046155120799085,7.243528962135315,0.1520237885415554,0.003828997068922,92.58546829223631,0
43,Man,middle eastern,27.82471477985382,8.610528956509711e-09,0.0006752970421075,0.0031404790206579,1.1012076400220394,0.0068472989369183,71.0634171962738,0
28,Man,black,0.0609852373600006,1.9452245370032983e-08,0.0384371145628392,0.0012695496479864,0.3702788846567273,0.0003562772917575,99.52867031097412,0
31,Man,asian,12.998084723949432,0.053224666044116,4.755490645766258,23.61796349287033,20.114949345588684,0.152484979480505,38.30780684947968,0
27,Man,asian,44.79668202439761,3.4882232113810527,6.990916938672431,0.6001144863528626,38.23504290163005,0.7234990199954486,5.165519322094998,0
29,Man,black,0.0243244561715982,0.0003161449967592,0.0006720893907186,86.10206246376038,0.0748854596167802,0.0126385013572871,13.785101473331451,0
32,Man,latino hispanic,47.6191908121109,0.8342648856341839,35.326582193374634,0.219346466474235,14.46959525346756,0.1207894529215991,1.4102373272180555,0
29,Man,middle eastern,0.6039695348590612,0.1310698338784277,28.476962447166443,0.5710831843316555,7.726066559553146,10.3829525411129,52.10790038108826,0
23,Man,black,0.005769097697339,1.0163923036543563e-06,0.0003237295459257,97.32972979545592,2.205977216362953,0.0001146464455814,0.4580881912261247,0
27,Man,asian,1.1189301498234272,0.0026966290533891,81.00522756576538,0.1900023431517183,1.163855567574501,4.609967023134232,11.9093157351017,0
41,Man,asian,0.022923612964081,3.456119917170153e-10,8.950752318303792e-07,99.97084736476508,0.0001653538303555,1.1313483444270784e-08,0.0060620171958005,0
31,Woman,middle eastern,1.7532521858811378,5.514959866559366e-06,0.7587849162518978,0.2708675572648644,2.3612458258867264,0.0009278398465539,94.85491514205933,0
27,Woman,asian,2.2993365302681923,4.0638237219781104e-08,1.4530649408698082,1.1806300841271875,26.37355923652649,3.975924016685895e-05,68.6933696269989,0
32,Woman,white,1.23487620129481e-07,1.1661549818246103e-11,0.0001166565198218,77.72438526153564,0.0003862445737468,0.0533466634806245,22.22175896167755,0
24,Man,black,12.415914237499235,5.329616609150989e-09,0.0026781472115544,70.1314389705658,16.175231337547302,8.412737884100352e-05,1.274657342582941,0
36,Man,black,0.0021589563402812,1.9591339661673146e-07,0.0002237882881672,92.84161925315856,0.0129728257888928,0.0005131023044668,7.1425169706344604,0
29,Man,black,0.0025152548594994,2.3098281609712004e-08,0.0001216527907423,99.46214553488169,0.1171424589093005,9.831891833839894e-05,0.417985978304504,0
29,Man,middle eastern,0.6233640480786562,0.0042723891965579,44.50902938842773,0.4117707721889019,12.98736035823822,0.0270132004516199,41.43718779087067,0
30,Man,black,0.1775112003087997,2.322308034763409e-06,0.2193231601268053,0.0342242885380983,1.1977562680840492,0.0016798248907434,98.36950302124023,0
25,Man,white,0.9322193451225758,0.0001239081143467,1.655956543982029,0.0161707328516058,36.97009980678558,0.0001013064434118,60.42532920837402,0
28,Man,white,0.1436892842014987,9.334442576360693e-05,96.34977026584502,0.0062859784303184,3.1303368502453743,0.2121604027631398,0.1576633237480135,0
30,Man,black,0.0141038894071243,1.15208136364231e-06,2.418242388557701e-05,68.70974898338318,0.0186369608854874,0.0031576877518091,31.25433325767517,0
32,Man,black,2.264273539185524,0.0002460169753248,9.094734489917755,0.0008182637429854,84.33390855789185,0.0036951627407688,4.302320256829262,0
24,Man,indian,14.721092581748962,0.0799592526163905,24.714280664920807,0.0339949649060145,41.120776534080505,0.0693883979693055,19.260506331920624,0
